year,name,gender,ratio,females,males,total
2014,Skilyn,F,100,7,0,7
2014,Skyann,F,100,7,0,7
2014,Skyi,F,100,7,0,7
2014,Skylette,F,100,7,0,7
2014,Skyllar,F,100,7,0,7
2014,Skylur,F,100,7,0,7
2014,Sofiagrace,F,100,7,0,7
2014,Sokhna,F,100,7,0,7
2014,Sola,F,100,7,0,7
2014,Soleia,F,100,7,0,7
2014,Solomiya,F,100,7,0,7
2014,Solymar,F,100,7,0,7
2014,Somer,F,100,7,0,7
2014,Sonika,F,100,7,0,7
2014,Sonnie,F,100,7,0,7
2014,Sophialynn,F,100,7,0,7
2014,Sophiee,F,100,7,0,7
2014,Sophronia,F,100,7,0,7
2014,Sorrel,F,100,7,0,7
2014,Soumaya,F,100,7,0,7
2014,Srihari,M,100,0,7,7
2014,Sritha,F,100,7,0,7
2014,Stalin,M,100,0,7,7
2014,Starlett,F,100,7,0,7
2014,Steffon,M,100,0,7,7
2014,Stela,F,100,7,0,7
2014,Stelios,M,100,0,7,7
2014,Stephone,M,100,0,7,7
2014,Storey,F,100,7,0,7
2014,Stran,M,100,0,7,7
2014,Strummer,M,100,0,7,7
2014,Su,F,100,7,0,7
2014,Suad,F,100,7,0,7
2014,Sufian,M,100,0,7,7
2014,Sufyaan,M,100,0,7,7
2014,Sujan,M,100,0,7,7
2014,Sukaina,F,100,7,0,7
2014,Sukhraj,M,100,0,7,7
2014,Summerlynn,F,100,7,0,7
2014,Sun,F,100,7,0,7
2014,Sundai,F,100,7,0,7
2014,Sunee,F,100,7,0,7
2014,Sunset,F,100,7,0,7
2014,Surah,F,100,7,0,7
2014,Suren,M,100,0,7,7
2014,Sureya,F,100,7,0,7
2014,Svara,F,100,7,0,7
2014,Swastik,M,100,0,7,7
2014,Sydelle,F,100,7,0,7
2014,Syla,F,100,7,0,7
2014,Sylver,F,100,7,0,7
2014,Symia,F,100,7,0,7
2014,Symphani,F,100,7,0,7
2014,Synai,F,100,7,0,7
2014,Syndi,F,100,7,0,7
2014,Synia,F,100,7,0,7
2014,Syrianna,F,100,7,0,7
2014,Taaj,M,100,0,7,7
2014,Taara,F,100,7,0,7
2014,Tabius,M,100,0,7,7
2014,Tabytha,F,100,7,0,7
2014,Tacey,F,100,7,0,7
2014,Tae,M,100,0,7,7
2014,Taegen,F,100,7,0,7
2014,Taelon,M,100,0,7,7
2014,Taevin,M,100,0,7,7
2014,Tag,M,100,0,7,7
2014,Taggert,M,100,0,7,7
2014,Taia,F,100,7,0,7
2014,Taima,F,100,7,0,7
2014,Taimane,F,100,7,0,7
2014,Taisei,M,100,0,7,7
2014,Taisha,F,100,7,0,7
2014,Taleb,M,100,0,7,7
2014,Talisha,F,100,7,0,7
2014,Tallia,F,100,7,0,7
2014,Tamani,F,100,7,0,7
2014,Tamarian,M,100,0,7,7
2014,Tamarius,M,100,0,7,7
2014,Tamea,F,100,7,0,7
2014,Tameria,F,100,7,0,7
2014,Tami,F,100,7,0,7
2014,Tannor,M,100,0,7,7
2014,Tanyah,F,100,7,0,7
2014,Tarin,M,100,0,7,7
2014,Tason,M,100,0,7,7
2014,Tateum,M,100,0,7,7
2014,Tava,F,100,7,0,7
2014,Tayem,M,100,0,7,7
2014,Taymar,F,100,7,0,7
2014,Tayquan,M,100,0,7,7
2014,Tayzlee,F,100,7,0,7
2014,Taz,M,100,0,7,7
2014,Taziah,F,100,7,0,7
2014,Teagon,M,100,0,7,7
2014,Tedrick,M,100,0,7,7
2014,Tehillah,F,100,7,0,7
2014,Teighlor,F,100,7,0,7
2014,Telly,M,100,0,7,7
2014,Telvin,M,100,0,7,7
2014,Temur,M,100,0,7,7
2014,Tenia,F,100,7,0,7
2014,Teressa,F,100,7,0,7
2014,Terrelle,M,100,0,7,7
2014,Terris,M,100,0,7,7
2014,Teuila,F,100,7,0,7
2014,Teven,M,100,0,7,7
2014,Tevon,M,100,0,7,7
2014,Teyton,M,100,0,7,7
2014,Tha,M,100,0,7,7
2014,Thamara,F,100,7,0,7
2014,Thaniel,M,100,0,7,7
2014,Thao,F,100,7,0,7
2014,Thijs,M,100,0,7,7
2014,Thurman,M,100,0,7,7
2014,Thyme,F,100,7,0,7
2014,Tiahna,F,100,7,0,7
2014,Tianni,F,100,7,0,7
2014,Tiarah,F,100,7,0,7
2014,Tiasia,F,100,7,0,7
2014,Tiera,F,100,7,0,7
2014,Timiyah,F,100,7,0,7
2014,Timon,M,100,0,7,7
2014,Timya,F,100,7,0,7
2014,Tisa,F,100,7,0,7
2014,Tison,M,100,0,7,7
2014,Tiyonna,F,100,7,0,7
2014,Tlaloc,M,100,0,7,7
2014,Tomer,M,100,0,7,7
2014,Tomi,F,100,7,0,7
2014,Toriah,F,100,7,0,7
2014,Trason,M,100,0,7,7
2014,Travonte,M,100,0,7,7
2014,Traycen,M,100,0,7,7
2014,Treazure,F,100,7,0,7
2014,Trell,M,100,0,7,7
2014,Trelyn,M,100,0,7,7
2014,Tremain,M,100,0,7,7
2014,Tremel,M,100,0,7,7
2014,Trendyn,M,100,0,7,7
2014,Trenise,F,100,7,0,7
2014,Treon,M,100,0,7,7
2014,Trequan,M,100,0,7,7
2014,Treshun,M,100,0,7,7
2014,Treva,F,100,7,0,7
2014,Trevonte,M,100,0,7,7
2014,Treyon,M,100,0,7,7
2014,Triana,F,100,7,0,7
2014,Trillium,F,100,7,0,7
2014,Trinten,M,100,0,7,7
2014,Triumph,M,100,0,7,7
2014,Tryce,M,100,0,7,7
2014,Trynitee,F,100,7,0,7
2014,Trystian,M,100,0,7,7
2014,Tudor,M,100,0,7,7
2014,Tyesha,F,100,7,0,7
2014,Tyjae,F,100,7,0,7
2014,Tymeer,M,100,0,7,7
2014,Tynley,F,100,7,0,7
2014,Tyrann,M,100,0,7,7
2014,Tyrease,M,100,0,7,7
2014,Tyris,M,100,0,7,7
2014,Tyyanna,F,100,7,0,7
2014,Ubaid,M,100,0,7,7
2014,Uchenna,M,100,0,7,7
2014,Ugochi,F,100,7,0,7
2014,Ugochukwu,M,100,0,7,7
2014,Ulyssa,F,100,7,0,7
2014,Umika,F,100,7,0,7
2014,Urias,M,100,0,7,7
2014,Urie,M,100,0,7,7
2014,Vahe,M,100,0,7,7
2014,Vaishnav,M,100,0,7,7
2014,Valerio,M,100,0,7,7
2014,Valeriya,F,100,7,0,7
2014,Vallie,F,100,7,0,7
2014,Valon,M,100,0,7,7
2014,Vaniyah,F,100,7,0,7
2014,Vardaan,M,100,0,7,7
2014,Varian,M,100,0,7,7
2014,Vasiliy,M,100,0,7,7
2014,Vedansh,M,100,0,7,7
2014,Veida,F,100,7,0,7
2014,Verah,F,100,7,0,7
2014,Vergil,M,100,0,7,7
2014,Vianny,F,100,7,0,7
2014,Vienne,F,100,7,0,7
2014,Viet,M,100,0,7,7
2014,Vinaya,F,100,7,0,7
2014,Vinton,M,100,0,7,7
2014,Vivie,F,100,7,0,7
2014,Vonnie,F,100,7,0,7
2014,Vrishank,M,100,0,7,7
2014,Vyla,F,100,7,0,7
2014,Vyncent,M,100,0,7,7
2014,Wakely,F,100,7,0,7
2014,Waylynn,F,100,7,0,7
2014,Weber,M,100,0,7,7
2014,Wendolyn,F,100,7,0,7
2014,Weylyn,M,100,0,7,7
2014,Wilkin,M,100,0,7,7
2014,Wilmary,F,100,7,0,7
2014,Wrenna,F,100,7,0,7
2014,Xara,F,100,7,0,7
2014,Xareni,F,100,7,0,7
2014,Xariyah,F,100,7,0,7
2014,Xaylen,M,100,0,7,7
2014,Xiadani,F,100,7,0,7
2014,Xinyue,F,100,7,0,7
2014,Xiomar,M,100,0,7,7
2014,Xochil,F,100,7,0,7
2014,Xxavier,M,100,0,7,7
2014,Xya,F,100,7,0,7
2014,Xyaire,M,100,0,7,7
2014,Xylan,M,100,0,7,7
2014,Xylon,M,100,0,7,7
2014,Xyon,M,100,0,7,7
2014,Yaa,F,100,7,0,7
2014,Yadrian,M,100,0,7,7
2014,Yailynn,F,100,7,0,7
2014,Yaksh,M,100,0,7,7
2014,Yakub,M,100,0,7,7
2014,Yalena,F,100,7,0,7
2014,Yalini,F,100,7,0,7
2014,Yamato,M,100,0,7,7
2014,Yanetzi,F,100,7,0,7
2014,Yanilen,F,100,7,0,7
2014,Yareny,F,100,7,0,7
2014,Yarethzi,F,100,7,0,7
2014,Yaretsi,F,100,7,0,7
2014,Yarexi,F,100,7,0,7
2014,Yashua,M,100,0,7,7
2014,Yasna,F,100,7,0,7
2014,Yazhini,F,100,7,0,7
2014,Yedidya,M,100,0,7,7
2014,Yegor,M,100,0,7,7
2014,Yehonatan,M,100,0,7,7
2014,Yehudit,F,100,7,0,7
2014,Yeico,M,100,0,7,7
2014,Yelina,F,100,7,0,7
2014,Yeniel,M,100,0,7,7
2014,Yenty,F,100,7,0,7
2014,Yeudiel,M,100,0,7,7
2014,Yicheng,M,100,0,7,7
2014,Yohaan,M,100,0,7,7
2014,Yohanan,M,100,0,7,7
2014,Yomna,F,100,7,0,7
2014,Yoniel,M,100,0,7,7
2014,York,M,100,0,7,7
2014,Yoshi,M,100,0,7,7
2014,Yosmar,M,100,0,7,7
2014,Yovanny,M,100,0,7,7
2014,Yuleisy,F,100,7,0,7
2014,Zadaya,F,100,7,0,7
2014,Zadin,M,100,0,7,7
2014,Zady,F,100,7,0,7
2014,Zaela,F,100,7,0,7
2014,Zahi,M,100,0,7,7
2014,Zahyra,F,100,7,0,7
2014,Zaiven,M,100,0,7,7
2014,Zaiyon,M,100,0,7,7
2014,Zakee,M,100,0,7,7
2014,Zalyn,M,100,0,7,7
2014,Zamantha,F,100,7,0,7
2014,Zamarah,F,100,7,0,7
2014,Zamire,M,100,0,7,7
2014,Zamoria,F,100,7,0,7
2014,Zamuel,M,100,0,7,7
2014,Zanae,F,100,7,0,7
2014,Zanaiya,F,100,7,0,7
2014,Zanaria,F,100,7,0,7
2014,Zaniylah,F,100,7,0,7
2014,Zariaha,F,100,7,0,7
2014,Zarius,M,100,0,7,7
2014,Zarrah,F,100,7,0,7
2014,Zathan,M,100,0,7,7
2014,Zaveon,M,100,0,7,7
2014,Zavia,F,100,7,0,7
2014,Zavon,M,100,0,7,7
2014,Zaydenn,M,100,0,7,7
2014,Zayliah,F,100,7,0,7
2014,Zea,F,100,7,0,7
2014,Zehava,F,100,7,0,7
2014,Zelaya,F,100,7,0,7
2014,Zenab,F,100,7,0,7
2014,Zenya,F,100,7,0,7
2014,Zeplin,M,100,0,7,7
2014,Zeric,M,100,0,7,7
2014,Zethan,M,100,0,7,7
2014,Zevi,M,100,0,7,7
2014,Zevulun,M,100,0,7,7
2014,Zhaniya,F,100,7,0,7
2014,Zhyaire,M,100,0,7,7
2014,Zhyon,M,100,0,7,7
2014,Zi,M,100,0,7,7
2014,Zihan,F,100,7,0,7
2014,Zinab,F,100,7,0,7
2014,Zinedine,M,100,0,7,7
2014,Ziv,M,100,0,7,7
2014,Zlaty,F,100,7,0,7
2014,Zohan,M,100,0,7,7
2014,Zohara,F,100,7,0,7
2014,Zorie,F,100,7,0,7
2014,Zuha,F,100,7,0,7
2014,Zula,F,100,7,0,7
2014,Zyden,M,100,0,7,7
2014,Zyen,M,100,0,7,7
2014,Zyiah,F,100,7,0,7
2014,Zyian,F,100,7,0,7
2014,Zylar,M,100,0,7,7
2014,Zyleigh,F,100,7,0,7
2014,Zylon,M,100,0,7,7
2014,Zymier,M,100,0,7,7
2014,Zynia,F,100,7,0,7
2014,Zyonnah,F,100,7,0,7
2014,Zyrell,M,100,0,7,7
2014,Zytaveon,M,100,0,7,7
2014,Aakarsh,M,100,0,6,6
2014,Aalaiyah,F,100,6,0,6
2014,Aalana,F,100,6,0,6
2014,Aalanah,F,100,6,0,6
2014,Aaleiyah,F,100,6,0,6
2014,Aaleya,F,100,6,0,6
2014,Aaliayah,F,100,6,0,6
2014,Aalina,F,100,6,0,6
2014,Aaliyahmarie,F,100,6,0,6
2014,Aamil,M,100,0,6,6
2014,Aamori,F,100,6,0,6
2014,Aaradhana,F,100,6,0,6
2014,Aaraiz,M,100,0,6,6
2014,Aarionna,F,100,6,0,6
2014,Aaro,M,100,0,6,6
2014,Aaryana,F,100,6,0,6
2014,Aashay,M,100,0,6,6
2014,Aavyn,M,100,0,6,6
2014,Abaigeal,F,100,6,0,6
2014,Aban,M,100,0,6,6
2014,Abbe,F,100,6,0,6
2014,Abbylynn,F,100,6,0,6
2014,Abdelaziz,M,100,0,6,6
2014,Abdikarim,M,100,0,6,6
2014,Abdou,M,100,0,6,6
2014,Abduallah,M,100,0,6,6
2014,Abdulloh,M,100,0,6,6
2014,Abdulrhman,M,100,0,6,6
2014,Abdulwahab,M,100,0,6,6
2014,Abia,F,100,6,0,6
2014,Abie,M,100,0,6,6
2014,Abigailgrace,F,100,6,0,6
2014,Abigaille,F,100,6,0,6
2014,Abigailmarie,F,100,6,0,6
2014,Abigailrose,F,100,6,0,6
2014,Abigayl,F,100,6,0,6
2014,Abigel,F,100,6,0,6
2014,Abigial,F,100,6,0,6
2014,Abilynn,F,100,6,0,6
2014,Abisola,F,100,6,0,6
2014,Abrahem,M,100,0,6,6
2014,Abryana,F,100,6,0,6
2014,Abryella,F,100,6,0,6
2014,Absalom,M,100,0,6,6
2014,Abshir,M,100,0,6,6
2014,Abuk,F,100,6,0,6
2014,Abukar,M,100,0,6,6
2014,Acamas,M,100,0,6,6
2014,Acesyn,M,100,0,6,6
2014,Achyuth,M,100,0,6,6
2014,Acxel,M,100,0,6,6
2014,Adaia,F,100,6,0,6
2014,Adaire,F,100,6,0,6
2014,Adaleya,F,100,6,0,6
2014,Adamariz,F,100,6,0,6
2014,Adaugo,F,100,6,0,6
2014,Addaley,F,100,6,0,6
2014,Addelina,F,100,6,0,6
2014,Addiley,F,100,6,0,6
2014,Addysyn,F,100,6,0,6
2014,Adeel,M,100,0,6,6
2014,Adelinah,F,100,6,0,6
2014,Ademar,M,100,0,6,6
2014,Ademola,M,100,0,6,6
2014,Adeoluwa,M,100,0,6,6
2014,Adhiraj,M,100,0,6,6
2014,Adiah,F,100,6,0,6
2014,Adileigh,F,100,6,0,6
2014,Adileni,F,100,6,0,6
2014,Adileny,F,100,6,0,6
2014,Adiyan,M,100,0,6,6
2014,Adjoa,F,100,6,0,6
2014,Adly,F,100,6,0,6
2014,Adolphus,M,100,0,6,6
2014,Adraya,F,100,6,0,6
2014,Adream,F,100,6,0,6
2014,Adreena,F,100,6,0,6
2014,Adrieanna,F,100,6,0,6
2014,Adrienna,F,100,6,0,6
2014,Adrija,F,100,6,0,6
2014,Adrith,M,100,0,6,6
2014,Adriyan,M,100,0,6,6
2014,Adriyel,M,100,0,6,6
2014,Advita,F,100,6,0,6
2014,Adyleigh,F,100,6,0,6
2014,Adysson,F,100,6,0,6
2014,Aemilia,F,100,6,0,6
2014,Aemon,M,100,0,6,6
2014,Aeriel,F,100,6,0,6
2014,Aeriella,F,100,6,0,6
2014,Aeyla,F,100,6,0,6
2014,Afaf,F,100,6,0,6
2014,Afra,F,100,6,0,6
2014,Afsa,F,100,6,0,6
2014,Afsana,F,100,6,0,6
2014,Afua,F,100,6,0,6
2014,Agasthya,M,100,0,6,6
2014,Agnieszka,F,100,6,0,6
2014,Agustine,M,100,0,6,6
2014,Ahleah,F,100,6,0,6
2014,Ahleena,F,100,6,0,6
2014,Ahlena,F,100,6,0,6
2014,Ahlia,F,100,6,0,6
2014,Ahlivia,F,100,6,0,6
2014,Ahmarion,M,100,0,6,6
2014,Ahmiah,F,100,6,0,6
2014,Ahmier,M,100,0,6,6
2014,Ahmiracle,F,100,6,0,6
2014,Ahnalee,F,100,6,0,6
2014,Ahnalise,F,100,6,0,6
2014,Ahnesty,F,100,6,0,6
2014,Ahnya,F,100,6,0,6
2014,Ahnyah,F,100,6,0,6
2014,Ahnylah,F,100,6,0,6
2014,Ahriah,F,100,6,0,6
2014,Aidrick,M,100,0,6,6
2014,Aiiden,M,100,0,6,6
2014,Aijah,F,100,6,0,6
2014,Aileah,F,100,6,0,6
2014,Aimie,F,100,6,0,6
2014,Airabelle,F,100,6,0,6
2014,Airyonna,F,100,6,0,6
2014,Aisa,F,100,6,0,6
2014,Aiyan,M,100,0,6,6
2014,Ajavion,M,100,0,6,6
2014,Ajmal,M,100,0,6,6
2014,Akanksha,F,100,6,0,6
2014,Akansha,F,100,6,0,6
2014,Akenzie,F,100,6,0,6
2014,Akili,F,100,6,0,6
2014,Akiya,F,100,6,0,6
2014,Akshitha,F,100,6,0,6
2014,Akyla,F,100,6,0,6
2014,Alai,M,100,0,6,6
2014,Alaiza,F,100,6,0,6
2014,Alam,M,100,0,6,6
2014,Alamea,F,100,6,0,6
2014,Alanee,F,100,6,0,6
2014,Alannie,F,100,6,0,6
2014,Alannys,F,100,6,0,6
2014,Alaunna,F,100,6,0,6
2014,Alaycia,F,100,6,0,6
2014,Alayjha,F,100,6,0,6
2014,Alaynnah,F,100,6,0,6
2014,Alayssa,F,100,6,0,6
2014,Alayzha,F,100,6,0,6
2014,Alazay,F,100,6,0,6
2014,Alaziah,F,100,6,0,6
2014,Albeiro,M,100,0,6,6
2014,Alberth,M,100,0,6,6
2014,Aldina,F,100,6,0,6
2014,Aldrick,M,100,0,6,6
2014,Aleasha,F,100,6,0,6
2014,Aleayah,F,100,6,0,6
2014,Aleda,F,100,6,0,6
2014,Alejandrina,F,100,6,0,6
2014,Aleksy,M,100,0,6,6
2014,Alekxander,M,100,0,6,6
2014,Aleni,F,100,6,0,6
2014,Alexanderia,F,100,6,0,6
2014,Alexandrya,F,100,6,0,6
2014,Alexiss,F,100,6,0,6
2014,Alexyss,F,100,6,0,6
2014,Aleynna,F,100,6,0,6
2014,Aleza,F,100,6,0,6
2014,Alezandra,F,100,6,0,6
2014,Alezandro,M,100,0,6,6
2014,Alianis,F,100,6,0,6
2014,Aliera,F,100,6,0,6
2014,Alii,M,100,0,6,6
2014,Alija,M,100,0,6,6
2014,Alilah,F,100,6,0,6
2014,Alimah,F,100,6,0,6
2014,Alionna,F,100,6,0,6
2014,Alisabeth,F,100,6,0,6
2014,Alisynn,F,100,6,0,6
2014,Alivianna,F,100,6,0,6
2014,Aliyannah,F,100,6,0,6
2014,Aliyha,F,100,6,0,6
2014,Aljawhara,F,100,6,0,6
2014,Alleena,F,100,6,0,6
2014,Allene,F,100,6,0,6
2014,Alliemae,F,100,6,0,6
2014,Allistair,M,100,0,6,6
2014,Allyah,F,100,6,0,6
2014,Allye,F,100,6,0,6
2014,Alperen,M,100,0,6,6
2014,Alrick,M,100,0,6,6
2014,Alyasia,F,100,6,0,6
2014,Alynah,F,100,6,0,6
2014,Alyonna,F,100,6,0,6
2014,Alyshia,F,100,6,0,6
2014,Alysiana,F,100,6,0,6
2014,Alyssabeth,F,100,6,0,6
2014,Alyster,M,100,0,6,6
2014,Alythia,F,100,6,0,6
2014,Amaad,M,100,0,6,6
2014,Amala,F,100,6,0,6
2014,Amaliah,F,100,6,0,6
2014,Amanii,F,100,6,0,6
2014,Amariee,F,100,6,0,6
2014,Amarisa,F,100,6,0,6
2014,Amarrion,M,100,0,6,6
2014,Amartya,M,100,0,6,6
2014,Amarya,F,100,6,0,6
2014,Amayra,F,100,6,0,6
2014,Amazin,F,100,6,0,6
2014,Amear,M,100,0,6,6
2014,Amedeo,M,100,0,6,6
2014,Ameina,F,100,6,0,6
2014,Amida,F,100,6,0,6
2014,Amileah,F,100,6,0,6
2014,Amillio,M,100,0,6,6
2014,Amiyra,F,100,6,0,6
2014,Amoz,M,100,0,6,6
2014,Amparo,F,100,6,0,6
2014,Amryn,F,100,6,0,6
2014,Anahit,F,100,6,0,6
2014,Anaily,F,100,6,0,6
2014,Anaiza,F,100,6,0,6
2014,Analeiah,F,100,6,0,6
2014,Analeise,F,100,6,0,6
2014,Analilia,F,100,6,0,6
2014,Analisia,F,100,6,0,6
2014,Analyah,F,100,6,0,6
2014,Analys,F,100,6,0,6
2014,Ananshi,F,100,6,0,6
2014,Ananth,M,100,0,6,6
2014,Anapaola,F,100,6,0,6
2014,Anariah,F,100,6,0,6
2014,Anastassia,F,100,6,0,6
2014,Anatolia,F,100,6,0,6
2014,Anaysha,F,100,6,0,6
2014,Anaysia,F,100,6,0,6
2014,Ancel,M,100,0,6,6
2014,Andersson,M,100,0,6,6
2014,Andony,M,100,0,6,6
2014,Andray,M,100,0,6,6
2014,Andreanna,F,100,6,0,6
2014,Andreea,F,100,6,0,6
2014,Andreia,F,100,6,0,6
2014,Andreyah,F,100,6,0,6
2014,Andri,M,100,0,6,6
2014,Andrijana,F,100,6,0,6
2014,Aneeka,F,100,6,0,6
2014,Anees,M,100,0,6,6
2014,Aneisha,F,100,6,0,6
2014,Anelly,F,100,6,0,6
2014,Anelys,F,100,6,0,6
2014,Anfisa,F,100,6,0,6
2014,Angeldejesus,M,100,0,6,6
2014,Anguel,M,100,0,6,6
2014,Anhar,F,100,6,0,6
2014,Anija,F,100,6,0,6
2014,Aniko,F,100,6,0,6
2014,Aniruddh,M,100,0,6,6
2014,Anisia,F,100,6,0,6
2014,Anisjon,M,100,0,6,6
2014,Aniyha,F,100,6,0,6
2014,Anmarie,F,100,6,0,6
2014,Annabele,F,100,6,0,6
2014,Annaelle,F,100,6,0,6
2014,Annajo,F,100,6,0,6
2014,Annalyce,F,100,6,0,6
2014,Annam,F,100,6,0,6
2014,Annapaula,F,100,6,0,6
2014,Annastin,F,100,6,0,6
2014,Annelies,F,100,6,0,6
2014,Anneliesa,F,100,6,0,6
2014,Annely,F,100,6,0,6
2014,Annetta,F,100,6,0,6
2014,Annick,F,100,6,0,6
2014,Annison,F,100,6,0,6
2014,Annlee,F,100,6,0,6
2014,Annleigh,F,100,6,0,6
2014,Anokhi,F,100,6,0,6
2014,Anola,F,100,6,0,6
2014,Anoop,M,100,0,6,6
2014,Antario,M,100,0,6,6
2014,Anthonny,M,100,0,6,6
2014,Antonie,M,100,0,6,6
2014,Antonious,M,100,0,6,6
2014,Antwann,M,100,0,6,6
2014,Anup,M,100,0,6,6
2014,Anwen,F,100,6,0,6
2014,Anyieth,F,100,6,0,6
2014,Anysia,F,100,6,0,6
2014,Aparna,F,100,6,0,6
2014,Apolonia,F,100,6,0,6
2014,Aquil,M,100,0,6,6
2014,Arabellah,F,100,6,0,6
2014,Aracelys,F,100,6,0,6
2014,Arael,M,100,0,6,6
2014,Araiyah,F,100,6,0,6
2014,Arali,F,100,6,0,6
2014,Aranya,F,100,6,0,6
2014,Arayiah,F,100,6,0,6
2014,Arayla,F,100,6,0,6
2014,Arben,M,100,0,6,6
2014,Arbrielle,F,100,6,0,6
2014,Arch,M,100,0,6,6
2014,Archana,F,100,6,0,6
2014,Ardian,M,100,0,6,6
2014,Areah,F,100,6,0,6
2014,Aretzi,F,100,6,0,6
2014,Arhaam,M,100,0,6,6
2014,Ariadny,F,100,6,0,6
2014,Ariahana,F,100,6,0,6
2014,Ariahnna,F,100,6,0,6
2014,Ariarose,F,100,6,0,6
2014,Ariday,F,100,6,0,6
2014,Arienna,F,100,6,0,6
2014,Arihan,M,100,0,6,6
2014,Arinna,F,100,6,0,6
2014,Arisbel,F,100,6,0,6
2014,Aritzel,F,100,6,0,6
2014,Ariyeh,M,100,0,6,6
2014,Ariz,M,100,0,6,6
2014,Arla,F,100,6,0,6
2014,Arlandria,F,100,6,0,6
2014,Arleny,F,100,6,0,6
2014,Arlon,M,100,0,6,6
2014,Arlow,M,100,0,6,6
2014,Armiya,F,100,6,0,6
2014,Armony,F,100,6,0,6
2014,Arnab,M,100,0,6,6
2014,Aro,M,100,0,6,6
2014,Arona,M,100,0,6,6
2014,Arpi,F,100,6,0,6
2014,Arpita,F,100,6,0,6
2014,Arryana,F,100,6,0,6
2014,Arryn,F,100,6,0,6
2014,Arshaan,M,100,0,6,6
2014,Arshaun,M,100,0,6,6
2014,Artorius,M,100,0,6,6
2014,Arvid,M,100,0,6,6
2014,Aryani,F,100,6,0,6
2014,Aryaveer,M,100,0,6,6
2014,Arye,M,100,0,6,6
2014,Asadbek,M,100,0,6,6
2014,Asanti,F,100,6,0,6
2014,Asenat,F,100,6,0,6
2014,Ashaan,M,100,0,6,6
2014,Ashai,M,100,0,6,6
2014,Ashay,M,100,0,6,6
2014,Ashika,F,100,6,0,6
2014,Ashlei,F,100,6,0,6
2014,Ashot,M,100,0,6,6
2014,Ashrita,F,100,6,0,6
2014,Ashtian,M,100,0,6,6
2014,Ashvika,F,100,6,0,6
2014,Ashvin,M,100,0,6,6
2014,Ashyla,F,100,6,0,6
2014,Asier,M,100,0,6,6
2014,Aspin,F,100,6,0,6
2014,Assad,M,100,0,6,6
2014,Asteria,F,100,6,0,6
2014,Atalya,F,100,6,0,6
2014,Atia,F,100,6,0,6
2014,Atiana,F,100,6,0,6
2014,Atiksh,M,100,0,6,6
2014,Atina,F,100,6,0,6
2014,Atlai,M,100,0,6,6
2014,Attalie,F,100,6,0,6
2014,Aubriauna,F,100,6,0,6
2014,Aubriela,F,100,6,0,6
2014,Audrei,F,100,6,0,6
2014,Audriel,F,100,6,0,6
2014,Audrionna,F,100,6,0,6
2014,Aunisty,F,100,6,0,6
2014,Aurion,M,100,0,6,6
2014,Auviana,F,100,6,0,6
2014,Avaia,F,100,6,0,6
2014,Avajane,F,100,6,0,6
2014,Avaleena,F,100,6,0,6
2014,Avalise,F,100,6,0,6
2014,Avalyse,F,100,6,0,6
2014,Avanicole,F,100,6,0,6
2014,Avanish,M,100,0,6,6
2014,Avash,M,100,0,6,6
2014,Avayla,F,100,6,0,6
2014,Aveen,F,100,6,0,6
2014,Avelia,F,100,6,0,6
2014,Avenleigh,F,100,6,0,6
2014,Avera,F,100,6,0,6
2014,Averett,M,100,0,6,6
2014,Averil,F,100,6,0,6
2014,Averylynn,F,100,6,0,6
2014,Aviance,F,100,6,0,6
2014,Avid,M,100,0,6,6
2014,Avilynn,F,100,6,0,6
2014,Avira,F,100,6,0,6
2014,Avlyn,F,100,6,0,6
2014,Avonte,M,100,0,6,6
2014,Avrielle,F,100,6,0,6
2014,Avrumy,M,100,0,6,6
2014,Axal,M,100,0,6,6
2014,Aydren,M,100,0,6,6
2014,Ayia,F,100,6,0,6
2014,Ayliana,F,100,6,0,6
2014,Aymar,F,100,6,0,6
2014,Ayodele,M,100,0,6,6
2014,Ayona,F,100,6,0,6
2014,Ayotunde,M,100,0,6,6
2014,Ayris,F,100,6,0,6
2014,Aysiah,F,100,6,0,6
2014,Ayvan,M,100,0,6,6
2014,Ayveon,M,100,0,6,6
2014,Azaila,F,100,6,0,6
2014,Azaleia,F,100,6,0,6
2014,Azaleya,F,100,6,0,6
2014,Azalie,F,100,6,0,6
2014,Azam,M,100,0,6,6
2014,Azar,M,100,0,6,6
2014,Azden,M,100,0,6,6
2014,Azelie,F,100,6,0,6
2014,Azera,F,100,6,0,6
2014,Azharia,F,100,6,0,6
2014,Azi,M,100,0,6,6
2014,Azilee,F,100,6,0,6
2014,Azimjon,M,100,0,6,6
2014,Azusena,F,100,6,0,6
2014,Azyra,F,100,6,0,6
2014,Azyriah,F,100,6,0,6
2014,Baelee,F,100,6,0,6
2014,Bailasan,F,100,6,0,6
2014,Bailea,F,100,6,0,6
2014,Baili,F,100,6,0,6
2014,Bakary,M,100,0,6,6
2014,Baler,M,100,0,6,6
2014,Baleria,F,100,6,0,6
2014,Banesa,F,100,6,0,6
2014,Bardia,M,100,0,6,6
2014,Barkot,F,100,6,0,6
2014,Basem,M,100,0,6,6
2014,Becka,F,100,6,0,6
2014,Behnam,M,100,0,6,6
2014,Behruz,M,100,0,6,6
2014,Belkis,F,100,6,0,6
2014,Belma,F,100,6,0,6
2014,Benedicta,F,100,6,0,6
2014,Benedikt,M,100,0,6,6
2014,Benjermin,M,100,0,6,6
